,title,link,company,location,salary,description,date_added,skills,search_term,date_searched
64,.NET Fullstack Engineer,"https://www.pracuj.pl/praca/net-fullstack-engineer-warszawa-chlodna-48,oferta,1002963866",,,18 000–21 000 zł / mies. (zal. od umowy),"You will join a talented team of experts in omnichannel contact center solutions delivered in the SaaS model, or, more simply, the cloud. For more than 10 years we have been helping our clients choose the best for them solution, tailor it to their...",,"['.NET', 'T-SQL', 'ASP.NET Core MVC', 'ASP.NET Core Web API', 'HTML', 'JavaScript', 'CSS', 'Git']",python,2023-12-02
65,"Frontend Engineer (React, Next.js, AWS)","https://www.pracuj.pl/praca/frontend-engineer-react-next-js-aws-warszawa-plac-europejski-1,oferta,1002974518",,,13 000–21 000 zł / mies. (zal. od umowy),"We are looking for a Software Engineer to help support our dedicated, friendly and growing Trading Team to deliver critical new functionality to our clients and internal users. We are looking for someone with a front-end technical background in...",,"['HTML', 'CSS', 'JavaScript', 'TypeScript', 'React', 'Next.js', 'AWS', 'Netlify']",python,2023-12-02
66,Fullstack Developer (Java & Angular),"https://www.pracuj.pl/praca/fullstack-developer-java-angular-wroclaw,oferta,1003006267",,,13 000–23 016 zł / mies. (zal. od umowy),"ASTEK Polska jest częścią międzynarodowej Grupy ASTEK. Specjalizujemy się w konsultingu IT oraz realizacji projektów informatycznych. Zatrudniamy doświadczonych specjalistów dla liderów z obszarów bankowości, ubezpieczeń, telekomunikacji, hi-tech,...",,"['Angular', 'Java', 'Spring Framework', 'JPA', 'TypeScript', 'CI/CD', 'SoapUI']",python,2023-12-02
67,Lead Fullstack Engineer,"https://www.pracuj.pl/praca/lead-fullstack-engineer-warszawa-jana-nowaka-jezioranskiego-53a,oferta,1002992167",,,25 000–33 000 zł / mies. (zal. od umowy),"ABOUT US, , At CLOUDFIDE, we do everything with data and contribute to pivotal projects for Fortune 500 companies. This is your chance to enhance your skills and leave your global footprint., , Our collaborative culture champions your professional...",,"['Java', 'Spring Boot', 'TypeScript', 'React.js', 'Git', 'Docker', 'Linux']",python,2023-12-02
68,Frontend Developer,"https://www.pracuj.pl/praca/frontend-developer-warszawa-aleje-jerozolimskie-125,oferta,1003000034",,,110–130 zł netto (+ VAT) / godz.,"Miejsce pracy: 100% zdalnie, tart: ASAP, Forma współpracy: B2B z ITFS - współpraca długofalowa, Stawka: 110-130PLN netto/h + VAT (B2B), Stack technologiczny: Vue, Typescript, Zespół: polski, Branża: prawnicza",,"['Vue2', 'Vue3', 'TypeScript']",python,2023-12-02
69,"Backend Developer (PHP, SQL)","https://www.pracuj.pl/praca/backend-developer-php-sql-warszawa-aleje-jerozolimskie-125,oferta,1002983071",,,14 400–25 400 zł netto (+ VAT) / mies.,"Lokalizacja: zdalnie, Start: ASAP (zgodnie z okresem wypowiedzenia), Kontrakt: B2B z Klientem, Wynagrodzenie: 3300 - 5830 EUR/miesiąc + VAT, Branża: Healthtech, Klient: Wiodąca platforma Brain Training, która umożliwia ponad 20 milionom ludzi na...",,"['PHP', 'MySQL', 'Laravel', 'Slim', 'Kubernetes', 'Docker', 'MVC']",python,2023-12-02
70,Full Stack Developer (.NET + Angular),"https://www.pracuj.pl/praca/full-stack-developer-net-%2b-angular-lodz,oferta,1003006180",,,22 680–25 536 zł netto (+ VAT) / mies.,"Obecnie poszukujemy Full Stack Developera (.NET + Angular), który dołaczy do zespołu tworzącego systemy i narzędzia, które pomagają w codziennej pracy Pionu Ryzyka Banku, automatyzują procesy czy stanowią źródło integracji dla pozostałych systemów...",,"['Angular', '.NET']",python,2023-12-02
71,Architekt/ Java Fullstack Developer,"https://www.pracuj.pl/praca/architekt-java-fullstack-developer-wroclaw,oferta,1002963161",,,180–200 zł netto (+ VAT) / godz.,,,"['Angular', 'JavaScript', 'TypeScript', 'CSS', 'HTML', 'Spring Boot', 'AWS', 'Docker', 'MongoDB', 'Elasticsearch']",python,2023-12-02
72,Standard Angular Developer (DH),"https://www.pracuj.pl/praca/standard-angular-developer-dh-gdansk-aleja-grunwaldzka-415,oferta,1002969226",,,8 000–16 000 zł brutto / mies.,,,"['Angular', 'HTTP', 'HTML5', 'CSS3', 'RestAPI', 'NgRx', 'JavaScript', 'UX/UI']",python,2023-12-02
73,React Frontend Developer,"https://www.pracuj.pl/praca/react-frontend-developer-gdansk-aleja-grunwaldzka-415,oferta,1002969167",,,10 000–29 400 zł / mies. (zal. od umowy),,,"['React.js', 'Redux', 'Angular', 'JavaScript', 'Jira', 'UX/UI']",python,2023-12-02
74,Fullstack .NET Developer,"https://www.pracuj.pl/praca/fullstack-net-developer-warszawa,oferta,1002963013",,,,"W mBanku nieustannie się rozwijamy, dlatego startujemy z zupełnie nowym wyzwaniem! Poszukujemy osoby, która dołączy do długofalowego projektu dotyczącego rozwoju platformy CRM dla klientów korporacyjnych​. Są to zarówno Greenfieldy, jak i...",,"['C#', '.NET', '.NET Core', 'Angular', 'TypeScript', 'Microsoft SQL Server']",python,2023-12-02
