,title,link,company,location,salary,description,date_added,skills,search_term,date_searched
0,Monitoring Specialist (m/f/d),careerjet.pl/jobad/pldc3276bab0934fae6b8ed4a6368f0836,Damovo,"Warszawa, mazowieckie",,"Full Time  Warsaw, Poland  Hybrid  With Professional Experience  11/26/23    As a Monitoring Specialist (m/f/d) at Damovo, you will be responsible for overseeing and maintaining th…",,,python,2023-11-28
1,DevOps Engineer,careerjet.pl/jobad/plf6bbc4809d8132eb7cb141aa7d1c990f,Check Point Software,"Warszawa, mazowieckie",,Why Join Us?   Check Point is seeking a highly skilled and motivated Senior DevOps Engineer/Cloud Solution Architect to join our dynamic team.  We are a global leader in cybersecur…,,,python,2023-11-28
2,Support Technical Account Manager Cracow 2,careerjet.pl/jobad/plc11b328054f74b124c5bcce38dcd0522,,"Kraków, małopolskie",,Our Support TAM fulfills a necessary role in our organization to serve our customers by resolving technical issues and answering technical questions that customers have in a timely…,,,python,2023-11-28
3,Support Technical Account Manager Cracow 4,careerjet.pl/jobad/pl7b01a6ee86fab684983acb9ec377b6c9,,"Kraków, małopolskie",,Our Support TAM fulfills a necessary role in our organization to serve our customers by resolving technical issues and answering technical questions that customers have in a timely…,,,python,2023-11-28
4,Senior Test Automation Engineer,careerjet.pl/jobad/pl69754da3dc6d16cc5d7a88bf3a3e6f0d,Hays,"Kraków, małopolskie",,Senior Test Automation Engineer   lokalizacja: Kraków (małopolskie)   numer referencyjny: 1182183/jobs.pl   Hays IT Contracting to współpraca oparta na zasadach B2B. Łączymy specja…,,,python,2023-11-28
5,Technical Support Engineer (hybrid job + relocation bonus),careerjet.pl/jobad/plcdb8d1ffd1ceb983510970925fba94cc,,"Szczecin, zachodniopomorskie",,"We are looking for a Technical Support Engineer for our client.   The company creates the following products and services: network solutions, operating system management, IT infras…",,,python,2023-11-28
6,Support Technical Account Manager Cracow 3,careerjet.pl/jobad/pl7cf16c67499d05954e8d557860297bc9,,"Kraków, małopolskie",,Our Support TAM fulfills a necessary role in our organization to serve our customers by resolving technical issues and answering technical questions that customers have in a timely…,,,python,2023-11-28
7,Support Technical Account Manager Cracow 4,careerjet.pl/jobad/pl8d0ab2c4df0fc089dc257851ff937cb4,,"Kraków, małopolskie",,Our Support TAM fulfills a necessary role in our organization to serve our customers by resolving technical issues and answering technical questions that customers have in a timely…,,,python,2023-11-28
8,Technical Support Engineer (hybrid job + relocation bonus),careerjet.pl/jobad/pl805b37c97ffaea3401d628859ea2a914,,"Katowice, śląskie",,"We are looking for a Technical Support Engineer for our client.   The company creates the following products and services: network solutions, operating system management, IT infras…",,,python,2023-11-28
9,Support Technical Account Manager Cracow 4,careerjet.pl/jobad/plf82d28fcac73a88cb46641a23341e89b,,"Kraków, małopolskie",,Our Support TAM fulfills a necessary role in our organization to serve our customers by resolving technical issues and answering technical questions that customers have in a timely…,,,python,2023-11-28
10,Support Technical Account Manager Cracow 3,careerjet.pl/jobad/pleb2747bad3d5a73068cf85f456837477,,"Kraków, małopolskie",,Our Support TAM fulfills a necessary role in our organization to serve our customers by resolving technical issues and answering technical questions that customers have in a timely…,,,python,2023-11-28
11,Programista C,careerjet.pl/jobad/pl816258e5a2322719018966303e7fc397,TeamQuest,"Warszawa, mazowieckie",,"TeamQuest jest polską, dynamicznie rozwijającą się firmą, zajmującą się kompleksowymi usługami doradztwa personalnego w szczególności w rekrutacji specjalistów IT   Dla naszego kli…",,,python,2023-11-28
12,Technical Support Engineer (hybrid job + relocation bonus) 14,careerjet.pl/jobad/pl63ba034a74647c39ead94e02a917944c,,"Kraków, małopolskie",,"We are looking for a Technical Support Engineer for our client.   The company creates the following products and services: network solutions, operating system management, IT infras…",,,python,2023-11-28
13,Support Technical Account Manager Cracow 2,careerjet.pl/jobad/pl314a8d8a4703a8beb3417a745425a22c,,"Kraków, małopolskie",,Our Support TAM fulfills a necessary role in our organization to serve our customers by resolving technical issues and answering technical questions that customers have in a timely…,,,python,2023-11-28
14,Java Backend Developer,careerjet.pl/jobad/pl756f158d4613a94ffe0cc6706b6c1d4f,TeamQuest,"Warszawa, mazowieckie",,"TeamQuest is a rapidly growing Polish company engaged in the comprehensive HR consulting services, in particular in the recruitment of IT professionals.   Our client is a part of t…",,,python,2023-11-28
15,Technical Support Engineer (praca hybrydowa bonus relokacyjny),careerjet.pl/jobad/pl9cde700c3533754fd4a87132ac073524,,"Kraków, małopolskie",,"Dla naszego klienta szukamy Inżyniera Wsparcia Technicznego.   Firma tworzy następujące produkty i usługi: rozwiązania sieciowe, zarządzanie systemami operacyjnymi, zabezpieczenia …",,,python,2023-11-28
16,Technical Support Engineer (hybrid job + relocation bonus),careerjet.pl/jobad/pl7988918cda37c0684ffa8c16a60d415d,,"Poznań, wielkopolskie",,"We are looking for a Technical Support Engineer for our client.   The company creates the following products and services: network solutions, operating system management, IT infras…",,,python,2023-11-28
17,Marketing Data Scientist,careerjet.pl/jobad/pl304203dc92beaf0d1a91d6ad2c799a6a,Huuuge Games,podkarpackie,,Technologies we use   Expected  Python  R  Scala  SQL    Optional   Tableau  Looker    Operating system  Windows    About the project   You are going yo utilize advanced data scien…,,,python,2023-11-28
18,Support Technical Account Manager Cracow 3,careerjet.pl/jobad/pl57038ce94823a987720c9269971c7f57,,"Kraków, małopolskie",,Our Support TAM fulfills a necessary role in our organization to serve our customers by resolving technical issues and answering technical questions that customers have in a timely…,,,python,2023-11-28
19,Technical Support Engineer (praca hybrydowa bonus relokacyjny),careerjet.pl/jobad/pl1a23a0ef6691c43bde2113284f4c5751,,"Łódź, łódzkie",,"Dla naszego klienta szukamy Inżyniera Wsparcia Technicznego.   Firma tworzy następujące produkty i usługi: rozwiązania sieciowe, zarządzanie systemami operacyjnymi, zabezpieczenia …",,,python,2023-11-28
20,Support Technical Account Manager Cracow 4,careerjet.pl/jobad/pld27c91384a4d9309b387a74f5eff1e41,,"Kraków, małopolskie",,Our Support TAM fulfills a necessary role in our organization to serve our customers by resolving technical issues and answering technical questions that customers have in a timely…,,,python,2023-11-28
21,Support Technical Account Manager Cracow 3,careerjet.pl/jobad/pl7fdf6bdfafc1595383531348e1834f86,,"Kraków, małopolskie",,Our Support TAM fulfills a necessary role in our organization to serve our customers by resolving technical issues and answering technical questions that customers have in a timely…,,,python,2023-11-28
