,title,link,company,location,salary,description,date_added,skills,search_term,date_searched
29,Frontend Developer (Mid / Regular),careerjet.pl/jobad/pl8f3d5b8d799dd97aa3f7d5861267c18e,Sunscrapers,"Warszawa, mazowieckie",,Are you ready to take on the challenge?   We’re looking for a Frontend Developer to join our team in Warsaw or remotely.   Sunscrapers is an elite Python development company that h…,,,python,2023-12-02
30,"Team Leader, Web applications",careerjet.pl/jobad/pl60e0b5024710d7a3f0b42c35d3d48b9d,OANDA,"Kraków, małopolskie",,"OANDA is a global leader in online multi-asset trading services, currency data, corporate payments and FX services.   Everyone at OANDA is focused on our vision to transform how ou…",,,python,2023-12-02
31,"Senior FullStack Developer (python/java & typescript/javascript), TechOps Organization",careerjet.pl/jobad/pl8d3415c4d18e915058e97cca52c5d2ca,Dell,Polska,,Senior FullStack Developer (python/java & typescript/javascript)   Join us as a Senior Fullstack Developer on our ISG TechOps team in Poland to do the best work of your career and …,,,python,2023-12-02
32,Python Engineer (AWS),careerjet.pl/jobad/pl0633dc2e042e49b1b8a1588716a25c2e,Payability,Polska,,"Job Description:   Company Overview:   Payability is a fast growing fintech company founded and located in New York City, right in the heart of the Financial District. Recently nam…",,,python,2023-12-02
33,Python Developer,careerjet.pl/jobad/pl057f6171edba4dc2171d01c12715696a,Alten,Polska,,"Lokalizacja: Remote   Dlaczego My?   Jesteśmy częścią grupy ALTEN – wiodącego, europejskiego dostawcy usług doradztwa inżynieryjnego i technologicznego. W ciągu 30 lat staliśmy się…",,,python,2023-12-02
34,Python Developer,careerjet.pl/jobad/pl1a81cb9b66eb1dc4efa47e8c66db5e46,RTB House,Polska,,"Jako (Senior) Python Developer będziesz zajmować się projektowaniem i tworzeniem narzędzi oraz aplikacji webowych, integracją narzędzi z systemami naszych partnerów oraz zbieraniem…",,,python,2023-12-02
35,Frontend Engineer (React/Remote),careerjet.pl/jobad/pl7b5e5cee2a32eac92734dc7d60275d5f,Veeva Systems,"Warszawa, mazowieckie",,"Veeva Systems is a mission-driven organization and pioneer in industry cloud, helping life sciences companies bring therapies to patients faster. As one of the fastest-growing SaaS…",,,python,2023-12-02
36,Mid/Senior Python Developer - Freelance Talent Pool,careerjet.pl/jobad/pl926f629ffe13260e197bed45d2bca941,10Clouds,"Warszawa, mazowieckie",,Please note: This is not a specific job opening but an invitation to join our freelance talent pool. Suitable candidates will be contacted for freelance opportunities as they arise…,,,python,2023-12-02
37,Senior Technical Support Engineer,careerjet.pl/jobad/plc964954b594601d15ffe3b13c4efab7e,Alation,"Wrocław, dolnośląskie",,"Due to its remote and hybrid culture, Alation conducts all of its interviewing and onboarding virtually.   Big Data isn't a problem. It's an opportunity.   At Alation, we help peop…",,,python,2023-12-02
38,Mid/Senior Python Developer - Freelance Talent Pool,careerjet.pl/jobad/pl3d49e52198446129a1ab463c0b963470,10Clouds,"Warszawa, mazowieckie",,Job Description:   Please note: This is not a specific job opening but an invitation to join our freelance talent pool. Suitable candidates will be contacted for freelance opportun…,,,python,2023-12-02
39,"Staff Software Engineer (ML/AI) - Europe, Remote",careerjet.pl/jobad/pla0f116077f7a714ccda21026c0b983f4,Plentific,Polska,,"Job Description:   We're Plentific, the world's leading real-time property solution, and we're looking for top talent to join our ambitious team. We're a global company, headquarte…",,,python,2023-12-02
