,title,link,company,location,salary,description,date_added,skills,search_term,date_searched
0,Senior Fullstack Engineer,careerjet.pl/jobad/pla927d6f700ff57b4d73d6e2c2e6c3ccb,Dynatrace,"Gdańsk, pomorskie",,Company Description   Dynatrace exists to make software work perfectly. Our platform combines broad and deep observability and continuous runtime application security with advanced…,,,python,2023-12-02
1,Software Engineer (Fullstack Node),careerjet.pl/jobad/pl879239aa553a52b12b0e6b01143a7371,Kingfisher,"Kraków, małopolskie",,"Overview   Software Engineer (Fullstack Node) – Krakow – Hybrid or Remote Working Pattern   We’re Kingfisher. You might know us as Castorama, B&Q, Screwfix, Brico Depot or Koçtaş. …",,,python,2023-12-02
2,PHP Developer,careerjet.pl/jobad/pl9d6c6b707ccd9c1eccd2593bed9316fc,PGB Human Resources,"Katowice, śląskie",,I Za co będziesz odpowiedzialny    Programowanie w języku PHP.  Prace rozwojowe nad różnymi projektami.  Udział w spotkaniach technicznych.  Współpraca z zespołem przy tworzeniu ro…,,,python,2023-12-02
3,Mid Fullstack Developer (Vue.js + PHP),careerjet.pl/jobad/pl55508d5e96a8cdf32dbbedf63f80ec68,Soulab Consulting,"Lublin, lubelskie",,"Soulab to dynamicznie rozwijający się lubelski startup, który zajmuje się tworzeniem autorskiego oprogramowania. Naszą misją jest tworzenie innowacyjnych rozwiązań, które usprawnia…",,,python,2023-12-02
4,Fullstack Developer @ Knowit,careerjet.pl/jobad/pl54ab511111e07c6933423e1e96c40475,Knowit,Polska,,"Must Have   minimum 3 years of experience in the position of Fullstack Developer,  understanding and experience of using GIT,  very good knowledge of C#, .NET Framework and .NET 7,…",,,python,2023-12-02
5,NET Developer @ ITCenter,careerjet.pl/jobad/pl22d66f425608e275d59dc1eea8604136,ITCenter,"Warszawa, mazowieckie",,min. 3 lata doświadczenia w samodzielnym tworzeniu oprogramowania w technologii .NET   doświadczenie z .NET Core (.NET Core 5) lub nowszym   doświadczenia z Entity Framework Core  …,,,python,2023-12-02
6,Specjalista ds. bezpieczeństwa sieci @ Silcare Sp. z o.o. Sp. k,careerjet.pl/jobad/pl4fbae8e13c02602b38712ee18339f143,Silcare Sp. z o.o. Sp. k.,"Gorzów Wielkopolski, lubuskie",,Oczekujemy   Zwinności w tropieniu i eliminowaniu zagrożeń sieciowych.  Supermocy w instalowaniu i utrzymywaniu systemów ochronnych  Talentu do przeprowadzania audytów bezpieczeńst…,,,python,2023-12-02
7,Senior Java Software Engineer @ Motorola Solutions,careerjet.pl/jobad/pl5102aafd426b0ce4324572c25f89fc15,Motorola Solutions,"Kraków, małopolskie",,Basic Requirements   English language skills at level allowing efficient communication  2+ years experience in Java  Experience with REST API development  Bachelor’s or Master’s De…,,,python,2023-12-02
8,Senior Fullstack Developer @ Link Group,careerjet.pl/jobad/pl7c0e39c2ab79e75af30092c204067499,Link Group,Polska,,"Requirements:   A minimum of 5-6 years of experience  Rust, C/C++,  React, MongoDB, Docker, K8s  Nice to have: Kafka    Are you ready to step into the dynamic realm of cutting-edge…",,,python,2023-12-02
9,Fullstack Developer,careerjet.pl/jobad/pl8206129eaf64044dc3623cbbbf6a7d06,Alten,"Kraków, małopolskie",,"Workplace: Kraków / hybrid   Why us?   We are part of the ALTEN Group – a leading European provider of engineering and technology consulting services. Over 30 years, we have become…",,,python,2023-12-02
10,Fullstack Developer,careerjet.pl/jobad/pl97cc692dc2dbd0fd9ae58b6a5b0b4157,Knowit,Polska,,"We are Knowit, and based on a Scandinavian organizational culture built on respect for the environment, people and diversity, together we create a friendly and growth-inducing work…",,,python,2023-12-02
11,Fullstack Developer,careerjet.pl/jobad/pl329cead5b01112663c30e2e5d211edb5,Knowit,Polska,,"We are Knowit, and based on a Scandinavian organizational culture built on respect for the environment, people and diversity, together we create a friendly and growth-inducing work…",,,python,2023-12-02
12,Fullstack Developer,careerjet.pl/jobad/pl83264cfebda0c681180fc8d8759c30ce,Alten,"Kraków, małopolskie",,"Workplace: Kraków / remote   Why us?   We are part of the ALTEN Group – a leading European provider of engineering and technology consulting services. Over 30 years, we have become…",,,python,2023-12-02
13,Fullstack Developer,careerjet.pl/jobad/pl92237bd4b1d728c06a1343eef94a94ee,Alten,"Kraków, małopolskie",,"Workplace: Kraków / remote   Why us?   We are part of the ALTEN Group – a leading European provider of engineering and technology consulting services. Over 30 years, we have become…",,,python,2023-12-02
14,Senior Full-Stack Web Developer (Python & React),careerjet.pl/jobad/pl8ee976fefa6aaba23d0540e528c637a6,Capgemini,"Kraków, małopolskie",,Senior Full-Stack Web Developer (Python & React)   Senior Full-Stack Web Developer (Python & React)   Recruitment process for this position and onboarding trainings are conducted o…,,,python,2023-12-02
15,Fullstack Developer (PHP & Vue) @ Grupa Morizon-Gratka Sp. z o.o,careerjet.pl/jobad/pl747d7e651a0093c751b2b6c1c481d0b1,Grupa Morizon-Gratka Sp. z o.o.,"Gdańsk, pomorskie",,Zaangażowanie (na pierwszym miejscu nie jest przypadkiem).  PHP & Vue.js - bardzo dobra znajomość obejmująca zaawansowane techniki programistyczne.  Symfony 4.* lub 5.*  Znajomość …,,,python,2023-12-02
16,Senior Software Engineer @ Precisely Software,careerjet.pl/jobad/pld767fc8931063c8b7a71a5115c317ae5,Precisely Software,"Bielsko-Biała, śląskie",,Requirements and Qualifications:   5+ years of demonstrable experience with coding in Java or Python with AWS cloud experience.  Good understanding of software development principl…,,,python,2023-12-02
17,Fullstack Developer (Python+React) @ Avenga,careerjet.pl/jobad/plcf01a0069d1230cac067ac32e9c47374,Avenga,"Warszawa, mazowieckie",,"Minimum 3 lata doświadczenia w programowaniu w języku Python.  Minimum 3 lata doświadczenia w pracy z użyciem java script, react, redux, gotowych komponentów i szablonów react, css…",,,python,2023-12-02
18,Java Fullstack Developer,careerjet.pl/jobad/pl7fcb0fdada3a496ab44b96cd5649e055,Look4IT,"Warszawa, mazowieckie",,"On behalf of our Client, an international consulting company, we are looking for a Java Fullstack Developer.   Our client has been a global leader in next-generation digital servic…",,,python,2023-12-02
19,Lead .NET Full-Stack Engineer @ N-iX,careerjet.pl/jobad/ple80003d53c30d6c748cd0748cbf51aed,N-iX,"Kraków, małopolskie",,"7+ years’ experience using the Microsoft development stack including .NET, SQL Server, Entity Framework, dependency injection, and Azure.  A strong understanding of core object-ori…",,,python,2023-12-02
20,Senior Full-stack developer React + Node JS @ Awesomic,careerjet.pl/jobad/pl6c199b80c76b6b2343f7f509adbad23d,Awesomic,"Warszawa, mazowieckie",,Proven experience as a Full Stack Developer or similar role  Proficiency in React.js and Node.js  Proficiency in Next.js and Remix.run frameworks will be a plus.  Experience with U…,,,python,2023-12-02
21,PHP Developer,careerjet.pl/jobad/pl4d78c0becaf706de3a06ca5dd7ed5fed,Dentsu International,"Warszawa, mazowieckie",,"The purpose of this role is to develop required software features, achieving timely delivery in compliance with the performance and quality standards of the company.   Job Title: P…",,,python,2023-12-02
22,Software Engineer - Mendix (low-code) expert,careerjet.pl/jobad/pl322d77110682bf77e4efdfe15beaec26,Tietoevry,"Wrocław, dolnośląskie",,You may apply to Tietoevry by selecting Apply and fill your application details to the form. You may also Apply by using LinkedIn and populate details to your application from your…,,,python,2023-12-02
23,Java FullStack with SAP,careerjet.pl/jobad/pl204962da376ca00453581086b1768403,Diverse CG,Polska,,"DCG is a modern technology company, gathering in its ranks IT related professionals. Due to the continuous development and the large number of recruitment projects that we carry ou…",,,python,2023-12-02
24,Software Lead Full-stack developer with Java and Angular,careerjet.pl/jobad/pl93071ce141388527827d52964ee0a831,Fujitsu,Polska,,Job Description:   Fullstack Developer   Why to #ShapeYourWorld with Fujitsu?   Want to work with teams who achieve together and with technology that is shaping the way the world l…,,,python,2023-12-02
25,Senior Fullstack Engineer (.Net+React) @ SoftServe,careerjet.pl/jobad/pl9c609ce25b827fe13237b3979594bf20,SoftServe,"Wrocław, dolnośląskie",,"IF YOU ARE   Possessing at least 3-year background of writing well-written .NET code  Experienced in .NET and GraphQL  Skilled in React.js and Pixi.js  Used to develop, and improve…",,,python,2023-12-02
26,Software Engineer .NET @ Solvti sp. z o.o,careerjet.pl/jobad/pl2ddaf13e3dc9758be14ed2b9395c8a69,Solvti sp. z o.o.,"Wrocław, dolnośląskie",,"2 years of experience in development  Experience in .NET core development     Experience with HTML, CSS, JavaScript, TypeScript, React, Angular  Proficiency in Visual Studio and Az…",,,python,2023-12-02
27,MID - Fullstack Developer (Java + React) - Poland/Remote,careerjet.pl/jobad/plcc1f72728bfd713be44c6618f80ff0b0,Capco,Polska,,CAPCO POLAND   Capco Poland is a global technology and management consultancy specializing in driving digital transformation across the financial services industry. We are passiona…,,,python,2023-12-02
28,Prestashop Developer @ Digitlabs Sp. z o.o,careerjet.pl/jobad/pl242904e64dd571948869a3f1724b5a89,DigitLabs,"Warszawa, mazowieckie",,"Brakuje Ci pracy w zgranym, rodzinnym zespole? Przy dużych, zagranicznych projektach? Sprawdź naszą ofertę otwórz się na zmiany. Jesteśmy partnerem Orange Polska i świadczymy usług…",,,python,2023-12-02
29,Senior Frontend Engineer in Brazil,careerjet.pl/jobad/pl7c9fdadc14ab3d9e52a41b8f79c4732a,CodiLime,"Warszawa, mazowieckie",,"Get to know us better   CodiLime is a software and network engineering industry expert and the first-choice service partner for top global networking hardware providers, software p…",,,python,2023-12-02
30,Remote Senior Salesforce Developer @ Awumba,careerjet.pl/jobad/pl76da9c859183f4dc706a56f3a9925deb,Awumba,Polska,,"Skills and Qualifications:   Bachelor's or Master's degree in Computer Science, Software Engineering, or a pertinent discipline.  Proven extensive experience (10+ years) in advance…",,,python,2023-12-02
31,Software Engineer Xamarin/.NET MAUI @ Solvti sp. z o.o,careerjet.pl/jobad/pl58b1784ca504637ca50c91cbe7e517a4,Solvti sp. z o.o.,"Wrocław, dolnośląskie",,Fluent written and spoken English  Problem-solving skills  Communication and teamwork skills  Experience in Xamarin or .NET MAUI     Solid understanding of API development and inte…,,,python,2023-12-02
32,WordPress Developer @ Digitlabs Sp. z o.o,careerjet.pl/jobad/pl4202db8f89e0f578445ad8edb4d5ba26,DigitLabs,"Warszawa, mazowieckie",,"Nasze wymagania   2 lata doświadczenia w pracy na środowisku WordPress  Bardzo dobra znajomość PHP, HTML / CSS / Javascript  Podstawowa znajomość GIT  Dobra znajomość języka angiel…",,,python,2023-12-02
33,Fullstack Developer - Full-Time - Wrocław,careerjet.pl/jobad/pl6757a4a83821216cde05a065653180da,Workbase Platforms GmbH,"Wrocław, dolnośląskie",,"Are you passionate about software development? To make employee training even more successful, we are looking for you!   Are you an experienced fullstack developer with some experi…",,,python,2023-12-02
34,Fullstack Developer,careerjet.pl/jobad/pl971a93764083f31a40426b859f2a547f,Alten,"Kraków, małopolskie",,"Workplace: Kraków / remote   Why us?   We are part of the ALTEN Group – a leading European provider of engineering and technology consulting services. Over 30 years, we have become…",,,python,2023-12-02
35,Team Leader / Java Developer @ Bersi Sp. z o.o,careerjet.pl/jobad/pl315be47ee468ba2b9d25e187c3ebe522,Bersi Sp. z o.o.,"Bydgoszcz, kujawsko-pomorskie",,"Wymagania konieczne:  doświadczenie na stanowisku programisty JAVA,  dobra znajomość Java SE dla aplikacji webowych,  dobra znajomość JavaScript,  dobra znajomość SQL,  znajomość H…",,,python,2023-12-02
36,Junior NoCode Developer @ Be in IT,careerjet.pl/jobad/pl500fdb7e15e78e79e411c11593a7f8ac,Be in IT,"Warszawa, mazowieckie",,Co najmniej roczne doświadczenie komercyjne w developmencie fullstack'owym.  Dobra znajomość i doświadczenie w tworzeniu zarówno backendu (dowolny język) jak i frontendu. Chęć i go…,,,python,2023-12-02
37,Wordpress Developer @ Fundacja Kompetencji Cyfrowych,careerjet.pl/jobad/pl10c6f3e247ed49295aaa249b73a7be0f,Fundacja Kompetencji Cyfrowych,"Poznań, wielkopolskie",,Doświadczenie w dostosowywaniu i tworzeniu motywów WordPress.  Umiejętność optymalizacji wydajności stron.  Znajomość PHP i JavaScript.  Doświadczenie w pracy z systemem GIT.  Zroz…,,,python,2023-12-02
38,Digital Services Developer @ Beesafe,careerjet.pl/jobad/pl15f61a4f6b1c7a566510e5cfd4acafee,Beesafe,"Warszawa, mazowieckie",,"About Us: Join our trailblazing team as we expand our digital horizons. From our beginnings as visionary InsurTech to becoming a key player in the Polish digital insurance market, …",,,python,2023-12-02
39,NET Developer,careerjet.pl/jobad/pla31941610922bde090d3fda1f431824e,William Hill,"Kraków, małopolskie",,"Job description   We are seeking a highly skilled and versatile Fullstack .NET Engineer with expertise in Docker, AWS, and TypeScript to join our dynamic development team. The proj…",,,python,2023-12-02
40,Fullstack Developer (PHP + React),"https://www.pracuj.pl/praca/fullstack-developer-php-%2b-react-warszawa-bialy-kamien-2,oferta,1002990508",,,16 000–23 000 zł netto (+ VAT) / mies.,"Poszukujemy Fullstack Developerów - osób doświadczonych w rozwoju aplikacji webowych i nie bojących się wyzwań., , Jako dział IT w Telemedi odpowiadamy za działanie szeregu aplikacji i serwisów obsługujących świadczenie usług e-zdrowia dla...",,"['PHP', 'Symfony', 'React.js', 'Git']",python,2023-12-02
41,Fullstack Developer (Java + Angular),"https://www.pracuj.pl/praca/fullstack-developer-java-%2b-angular-warszawa,oferta,1002986862",,,22 000–27 000 zł netto (+ VAT) / mies.,,,"['Java', 'Spring Framework', 'Maven', 'JavaScript', 'TypeScript', 'HTML', 'CSS', 'Angular']",python,2023-12-02
42,Lead Fullstack Developer (Java + Angular),"https://www.pracuj.pl/praca/lead-fullstack-developer-java-%2b-angular-warszawa,oferta,1002986866",,,28 000–31 500 zł netto (+ VAT) / mies.,,,"['Java', 'Spring Framework', 'Maven', 'HTML', 'CSS', 'TypeScript', 'JavaScript', 'Angular', 'Swagger']",python,2023-12-02
43,Fullstack Developer Java (+Angular),"https://www.pracuj.pl/praca/fullstack-developer-java-%2bangular-wroclaw-wyspa-slodowa-7,oferta,1002986857",,,20 000–24 000 zł / mies. (zal. od umowy),,,"['Java', 'Spring Boot', 'SQL', 'Angular', 'Mockito', 'OracleDB', 'Flyway', 'Docker', 'Git']",python,2023-12-02
44,Fullstack Developer (Java+Angular),"https://www.pracuj.pl/praca/fullstack-developer-java%2bangular-warszawa,oferta,1003009197",,,23 000–26 500 zł netto (+ VAT) / mies.,Do projektu z branży ubezpieczeniowej poszukujemy osoby na stanowisko Fullstack Developera (Java+Angular). Praca hybrydowa (1 dzień w tygodniu w biurze w Warszawie),,"['Java', 'Angular', 'HTML', 'CSS', 'Kafka', 'Spring Boot', 'Spring Framework', 'PostgreSQL', 'Hibernate', 'REST', 'Maven']",python,2023-12-02
45,Fullstack Engineer,"https://www.pracuj.pl/praca/fullstack-engineer-krakow,oferta,1003011578",,,19 950–24 150 zł / mies. (zal. od umowy),"As a Fullstack Engineer, you will be working for our client, a prominent financial institution in the EMEA region, contributing to the modernization of their core banking system and external applications. The primary project objectives include...",,"['Java', 'Spring Boot', 'Spring Framework', 'SQL', 'Oracle']",python,2023-12-02
46,Senior Fullstack Developer,"https://www.pracuj.pl/praca/senior-fullstack-developer-warszawa-grzybowska-49,oferta,1003009188",,,24 000–29 000 zł netto (+ VAT) / mies.,"Cześć, z tej strony ithouse! Jesteśmy firmą liczącą ponad 40 osób. Specjalizujemy się w 3 obszarach:, tworzymy aplikacje mobilne i webowe na zamówienie klientów (najczęściej tworzymy coś od zera lub dodajemy w pełni nowe funkcjonalności), a...",,"['Java', 'Spring Framework', 'JavaScript', 'HTML', 'CSS', 'Angular', 'Docker', 'Kubernetes']",python,2023-12-02
47,Frontend Angular Developer with German,"https://www.pracuj.pl/praca/frontend-angular-developer-with-german-poznan-krysiewicza-9,oferta,1002986609",,,18 000–26 800 zł netto (+ VAT) / mies.,"For our Client - German software company, we are looking for a qualified Angular Developer (Mid or Senior) with good knowledge of German and English to join our IT team.",,"['Angular', 'TypeScript', 'C#', '.NET', 'SQL']",python,2023-12-02
48,,,,,16 800–26 000 zł netto (+ VAT) / mies.,"This is a special opportunity for a Senior Backend Developer who not only brings strong Java and/or Kotlin expertise but also has practical experience with the Vaadin framework. Initially, you'll be instrumental in developing a SaaS-like...",,"['Kotlin', 'Java', 'PostgreSQL', 'MongoDB', 'NoSQL', 'Kubernetes', 'Google Cloud Platform', 'Rancher', 'Spring', 'Quarkus', 'Micronaut', 'Vaadin']",python,2023-12-02
49,,,,,16 800–26 000 zł netto (+ VAT) / mies.,"We are looking for Senior Kotlin Backend Developers for Stepwise, Warsaw-based Software House, who would like to join an engineering-oriented company. Currently for one of our clients from the USA we are looking for a well-skilled developer who...",,"['Kotlin', 'PostgreSQL', 'MongoDB', 'NoSQL', 'Kubernetes', 'Docker', 'Google Cloud Platform', 'Rancher', 'Spring', 'Quarkus', 'Micronaut', 'GCP', 'Java']",python,2023-12-02
50,Programista Fullstack .NET,"https://www.pracuj.pl/praca/programista-fullstack-net-warszawa-domaniewska-39a,oferta,1002975166",,,140 zł netto (+ VAT) / godz.,"Branża: bankowość, Lokalizacja: model hybrydowy - 2 dni w miesiącu z biura w Warszawie/Łodzi, Stawka: do140 PLN/H, Współpraca typu: B2B, Start: ASAP (do uzgodnienia)",,"['.NET', 'Angular', 'C#', 'Docker', 'Microsoft SQL Server', 'Git', 'Ansible', 'TeamCity']",python,2023-12-02
51,Fullstack React Developer with Node.js.,"https://www.pracuj.pl/praca/fullstack-react-developer-with-node-js-katowice-wroclawska-54,oferta,1002986422",,,,"Are you someone with unparalleled analytical skills, a passion for technology, and an understanding of business? Do you wish to work in an environment that is dynamic and constantly evolving? If so, our company, being at the intersection of...",,"['React.js', 'Node.js', 'Redux', 'RxJS', 'AWS', 'Redis', 'Git', 'Docker']",python,2023-12-02
52,Fullstack PHP/Angular developer,"https://www.pracuj.pl/praca/fullstack-php-angular-developer-nowy-sacz-zawiszy-czarnego-7,oferta,1002964275",,,8 000–12 000 zł / mies. (zal. od umowy),,,"['PHP', 'MySQL', 'JavaScript', 'jQuery', 'HTML', 'CSS', 'SVN']",python,2023-12-02
53,Frontend Developer (FirstSpirit),"https://www.pracuj.pl/praca/frontend-developer-firstspirit-lodz-ogrodowa-8,oferta,1003004104",,,,"In Cross Channel Services we are delivering cross-functional services for implementations in online banking platform of Commerzbank to ensure stable and highly available online banking. In your role as a Frontend Developer, you will be a part of...",,"['HTML', 'XML', 'JSP', 'TypeScript', 'CSS', 'JavaScript', 'Json', 'Java']",python,2023-12-02
54,Frontend Developer (Angular),"https://www.pracuj.pl/praca/frontend-developer-angular-warszawa,oferta,1003008953",,,26 000–32 000 zł netto (+ VAT) / mies.,"Poszukujemy doświadczonego Frontend Developera z Angularem do branży paliwowo – energetycznej. Projekt dotyczy dostarczania rozwiązań IT w obszarze szeroko pojętej elektryczności. Główne obszary: ładowanie samochodów elektrycznych na stacjach,...",,"['Angular', 'TypeScript', 'HTML', 'CSS']",python,2023-12-02
55,Software Engineer (Front-End - Mobile),"https://www.pracuj.pl/praca/software-engineer-front-end-mobile-warszawa,oferta,1002970287",,,28 000–32 000 zł netto (+ VAT) / mies.,"Project for: the UK’s premier provider of banking as a service (Baas), which enables businesses to embed financial services products such as payments, deposits, point-of-sale credit and merchant cash advances directly into their customer journeys...",,"['JavaScript', 'React.js', 'React Native', 'Android', 'iOS']",python,2023-12-02
56,"Fullstack IoT Developer (Java, Angular)","https://www.pracuj.pl/praca/fullstack-iot-developer-java-angular-katowice-wroclawska-54,oferta,1002992544",,,13 000–22 000 zł brutto / mies.,,,"['Java', 'Angular', 'Spring Boot', 'PostgreSQL', 'Oracle']",python,2023-12-02
57,Architekt IT,"https://www.pracuj.pl/praca/architekt-it-warszawa-aleje-jerozolimskie-125,oferta,1003000321",,,240–270 zł netto (+ VAT) / godz.,"Miejsce pracy: 100% zdalna, Start: ASAP (max. 1 miesiąc wypowiedzenia), Forma współpracy: B2B z ITFS, Wynagrodzenie: 240-270 zł/h netto + VAT, Projekt: bankowość",,"['REST', 'Microservices']",python,2023-12-02
58,Senior Backend Developer,"https://www.pracuj.pl/praca/senior-backend-developer-warszawa-aleje-jerozolimskie-44,oferta,1002970221",,,24 000–28 000 zł netto (+ VAT) / mies.,"Founded in 2021, we are a Polish startup operating within the Żabka Group. We operate in the e-commerce industry, which is one of the fastest-growing sectors globally., , So far, we have created two products in the Polish market. Jush, an app...",,"['Node.js', 'GraphQL', 'PostgreSQL', 'Redis', 'Docker', 'Git', 'TypeScript']",python,2023-12-02
59,Frontend Developer,"https://www.pracuj.pl/praca/frontend-developer-wroclaw,oferta,1002974937",,,,"Jako Front-end Developer staniesz się częścią zespołu pracującego nad rozwojem projektu e-commerce dla dużego klienta z branży turystycznej. Projekt dotyczy szybko rozwijającego się sektora turystycznego, a aplikacja ma zasięg światowy i wielu...",,"['React.js', 'JavaScript', 'HTML', 'CSS', 'TypeScript']",python,2023-12-02
60,Fullstack Developer,"https://www.pracuj.pl/praca/fullstack-developer-wroclaw-legnicka-48,oferta,1002963993",,,9 000–27 300 zł / mies. (zal. od umowy),"🏢🏠 Tryb pracy, , - Wtorki i środy w biurze, - Wrocław, Legnicka 48, , , 💸 Projekt: Bankowość, , W ramach współpracy z jednym z największych banków w europie poszukujemy Fullstack Developera!, , Dołączysz do naszego dynamicznego zespołu, który...",,"['Java', 'Spring Boot', 'TypeScript', 'Angular', 'SQL', 'SOAP', 'REST']",python,2023-12-02
