,title,link,company,location,salary,description,date_added,skills,search_term,date_searched
0,NLP / Machine learning Engineer,careerjet.pl/jobad/pl2f934ef77d2a6c13dfb8747dd20468ef,,mazowieckie,,"Dla międzynarodowej firmy technologicznej, specjalizującej się w obszarze Augmented Reality, poszukujemy Specjalisty na stanowisko: AI Developer'a.   Firma ma ponad 20 lat doświadc…",,,python,2023-12-02
1,Senior Software Engineer (4 days / week availble),careerjet.pl/jobad/plfeaa9936ab55496a1c22f779cade494c,Houst,"Kraków, małopolskie",,"What is Houst? 🌍   🏡 Houst is the leading global short-let property management service, established in London in 2015. Today, we expertly manage over 2,000 properties across 19 d…",,,python,2023-12-02
2,API Developer with Python,careerjet.pl/jobad/pl14a463defe25099f2f3f0abf76ad6c61,TST Poland,"Warszawa, mazowieckie",,"Demonstrated ability to participate in a global software engineering team while working closely with product management, quality assurance, and business analysts.   At least 3-5 ye…",,,python,2023-12-02
3,Senior Frontend Developer - React @ Vatix,careerjet.pl/jobad/plcfa71a2c56d64976c3eefdbd2a524b9a,Vatix,"Warszawa, mazowieckie",,"Proven experience as a Senior Frontend Developer, with a strong portfolio showcasing your skills in React and React Native.  You’ve built projects with some of our technology stack…",,,python,2023-12-02
4,Fullstack Developer (Python+React) @ Avenga,careerjet.pl/jobad/plcf01a0069d1230cac067ac32e9c47374,Avenga,"Warszawa, mazowieckie",,"Minimum 3 lata doświadczenia w programowaniu w języku Python.  Minimum 3 lata doświadczenia w pracy z użyciem java script, react, redux, gotowych komponentów i szablonów react, css…",,,python,2023-12-02
5,Senior Python Developer,careerjet.pl/jobad/pld861cecf11e48cad04a84f6a7d63a075,Grafton Recruitment,"Wrocław, dolnośląskie",,5-16-73092   For one of our client we’re looking for a Python Developer to join the team based in Wrocław.   Responsibilities:  - development and maintenance of applications in the…,,,python,2023-12-02
6,Backend Engineer (remote-friendly within Poland),careerjet.pl/jobad/pl6b0ed28d3a3cdd9d0feff65be0dbe967,Docplanner,"Warszawa, mazowieckie",,"Opis firmy   MyDr to zespół pasjonatów nowych technologii, którzy od podstaw stworzyli i nadal rozwijają zaawansowane programy do prowadzenia Elektronicznej Dokumentacji Medycznej …",,,python,2023-12-02
7,Python Tech Lead (AWS),careerjet.pl/jobad/plbd90f8948802e1a6306e0311b73b968a,Experis,"Wrocław, dolnośląskie",,Your key responsibilities:   Deliver quality solutions for Europe West and America clients using Python and other modern technologies  Leading team of few Developers  Collaborate w…,,,python,2023-12-02
8,Full Stack Developer,careerjet.pl/jobad/pl418df056d973aae4f5f5115b76eee218,FutureSight Studios LTD,"Katowice, śląskie",,"FutureSight Team is looking for a new member!   About us   FutureSight is a design studio and digital marketing agency that is part of a rapidly growing digital group, collaboratin…",,,python,2023-12-02
9,Senior Python Developer,careerjet.pl/jobad/pl64534b34850be47e247de60ff26e198e,Grafton Recruitment,"Wrocław, dolnośląskie",,Treść oferty   For one of our client we're looking for a Python Developer to join the team based in Wrocław.   Responsibilities:   development and maintenance of applications in th…,,,python,2023-12-02
10,Back-End Developer,careerjet.pl/jobad/ple812349392747e7668c7972e58e252ef,FutureSight Studios LTD,"Katowice, śląskie",,"FutureSight Team is looking for a new member!   About us   FutureSight is a design studio and digital marketing agency that is part of a fast-growing digital group, collaborating w…",,,python,2023-12-02
11,Principal Engineer,careerjet.pl/jobad/ple024624de54a7ab6cd00faaa5b662639,GlaxoSmithKline,"Poznań, wielkopolskie",,"GSK is a global biopharma company with a special purpose – to unite science, technology and talent to get ahead of disease together – so we can positively impact the health of bill…",,,python,2023-12-02
12,Mid / Senior Embedded C Developer @ Antal Poland,careerjet.pl/jobad/pl61983754038c9fd7fabcf22f339d38af,Antal International,"Kraków, małopolskie",,"Bardzo dobra znajomość języka programowania C,  Doświadczenie w programowaniu systemów wbudowanych,  Wykształcenie wyższe techniczne (automatyka, elektronika, telekomunikacja, info…",,,python,2023-12-02
13,Senior Data Engineer with Python,careerjet.pl/jobad/plec2c01a7de163b1feea09fbb69b76dd2,GFT Technologies,Polska,,You in GFT   You will work with and learn from top IT experts. You will join a crew of experienced engineers: 60% of our employees are senior level.   Interested in the cloud? You …,,,python,2023-12-02
14,Senior Backend Software Engineer (Python),careerjet.pl/jobad/pl905e92585e2c168426fc9d00dfc0e569,Binariks,"Kraków, małopolskie",,"Binariks is looking for a highly motivated Senior Python Engineer for a new project. The client is a forefront provider of battery analytics software, empowering businesses engaged…",,,python,2023-12-02
15,Software Engineer Graduate/Junior/Mid-level/Senior,careerjet.pl/jobad/pl96d8d973cc51f6d96a07f961dba0b6e4,Arista Networks,"Kraków, małopolskie",,Company Description   Arista Networks was founded to pioneer and deliver software driven cloud networking solutions for large data center storage and computing environments. Arista…,,,python,2023-12-02
16,wykładowca-trener,careerjet.pl/jobad/pl4149b4bec23c33b28139dbb20d4bb1ec,SME Training Karwatka,"Warszawa, mazowieckie",,"Firma edukacyjna z Warszawy poszukuje wykładowcę, trenera programowania Framework Django. Osoby zainteresowane prosimy o kontakt…",,,python,2023-12-02
17,Python Developer,careerjet.pl/jobad/pl018177d3bb2970b1fcd631fc3faf3709,Accenture,"Sienno, mazowieckie",,"Python Developer   Data & Applied Intelligence to hub technologiczny działający na rynku lokalnym i globalnym zatrudniający ponad 200 specjalistów w Polsce – architektów, inżynieró…",,,python,2023-12-02
18,Senior Python Developer,careerjet.pl/jobad/pl484927c6dee278a354d33fe28a3af1a3,EY,"Wrocław, dolnośląskie",,Senior Python Developer   Let us introduce you the job offer by EY GDS Poland - a member of the global integrated service delivery center network by EY.   This specific position gi…,,,python,2023-12-02
19,programista React/TypeScript lub FullStack Python,careerjet.pl/jobad/pl72a7548eab20110d037a1c4d5bc6d440,Lime Brains,"Gdynia, pomorskie",,Wymagania:  Dobra znajomość jednego z frameworków React/Vue/Angular lub Python/Flask/Django   Znajomość systemów kontroli wersji GIT   Oferujemy:  Code Review  Projekty open source…,,,python,2023-12-02
20,Praktyki studenckie Python / Django / Flask / Javascript,careerjet.pl/jobad/pl49fa1e037f1e4d0a69ce81c4a9d73d1a,Lime Brains,"Gdańsk, pomorskie",,Wymagania:  Podstawowa znajomość języka Python lub Javascript  Chęć doskonalenia umiejętności  Podstawowa znajomość SQL / HTTP  Znajomość systemów kontroli wersji GIT  Umiejętność …,,,python,2023-12-02
21,Python Developer,careerjet.pl/jobad/pl28be4a79e25a6572524e9f79088f8685,,"Kraków, małopolskie",,Professional English level  3 years experience as a Python Developer (can be non job related experience)  Understanding and experience in cryptocurrency trading  Expertise in at le…,,,python,2023-12-02
22,Programista Python/Flask/pandas,careerjet.pl/jobad/pl12e98eb7eabcc1fd6718f0ce6719435d,Lime Brains,"Gdynia, pomorskie",,"Wymagania:  Znakomita znajomość języka Python  Dobra znajomość Frameworków Pythonowych (Flask, FastAPI, DJango)  Dobra znajomość Pandas, NumPy  Znajomość systemów kontroli wersji (…",,,python,2023-12-02
