,title,link,company,location,salary,description,date_added,skills,search_term,date_searched
0,Frontend Developer with Angular,"https://www.pracuj.pl/praca/frontend-developer-with-angular-wroclaw-pilsudskiego-43,oferta,1002980570",,,12 600–16 800 zł netto (+ VAT) / mies.,,,"['JavaScript', 'TypeScript', 'Angular', 'HTML', 'CSS', 'Git']",python,2023-12-07
1,Senior .NET & React Developer,"https://www.pracuj.pl/praca/senior-net-react-developer-poznan-ignacego-paderewskiego-6,oferta,1002977914",,,100–140 zł netto (+ VAT) / mies.,"Join our team and be the backbone of our digital presence. We are looking for a Senior .Net & React Native & React Developer who will support us in our mission to develop our E2E AI product., , Our client is a fast-growing start-up based in Munich...",,"['AWS', 'React.js', '.NET', 'C#', 'Kubernetes', 'SQL']",python,2023-12-07
2,Senior UX Developer,"https://www.pracuj.pl/praca/senior-ux-developer-katowice,oferta,1002997441",,,,,,[],python,2023-12-07
3,Front-end Developer – Vue.js,"https://www.pracuj.pl/praca/front-end-developer-vue-js-poznan,oferta,1003021926",,,,"Inicjatywa, demokracja i wspólne szukanie rozwiązań - to wartości, które pozwalają nam budować stabilny i nierotujący zespół IT. Działamy zwinnie, choć nie nazywamy tego w oparciu o konkretną metodologię - wykuwamy własną drogę, którą ciągle...",,"['HTML', 'CSS', 'JavaScript', 'TypeScript', 'Vue.js', 'JsonSchema', 'Git']",python,2023-12-07
4,Mid/Senior Frontend Developer,"https://www.pracuj.pl/praca/mid-senior-frontend-developer-wroclaw-aleja-generala-jozefa-hallera-92,oferta,1003006375",,,12 000–25 200 zł / mies. (zal. od umowy),"ASTEK Polska jest częścią międzynarodowej Grupy ASTEK. Specjalizujemy się w konsultingu IT oraz realizacji projektów informatycznych. Zatrudniamy doświadczonych specjalistów dla liderów z obszarów bankowości, ubezpieczeń, telekomunikacji, hi-tech,...",,"['TypeScript', 'Angular', 'JavaScript', 'HTML5', 'CSS3', 'Jira', 'Confluence', 'Karma', 'Jasmine', 'Protractor', 'Git']",python,2023-12-07
5,PHP Drupal Developer,"https://www.pracuj.pl/praca/php-drupal-developer-warszawa,oferta,1003024367",,,80–140 zł netto (+ VAT) / godz.,"Nasz zespół poszukuje doświadczonego Drupal Developera, który będzie odpowiedzialny za rozwijanie nowej strony internetowej, opartej na platformie Drupal, wraz z dostosowaniem REST lub GraphQL API do potrzeb headless frontend. Projekt ten ma na...",,"['PHP', 'Drupal']",python,2023-12-07
6,Fullstack Developer (Java & Angular),"https://www.pracuj.pl/praca/fullstack-developer-java-angular-wroclaw,oferta,1003006267",,,13 000–23 016 zł / mies. (zal. od umowy),"ASTEK Polska jest częścią międzynarodowej Grupy ASTEK. Specjalizujemy się w konsultingu IT oraz realizacji projektów informatycznych. Zatrudniamy doświadczonych specjalistów dla liderów z obszarów bankowości, ubezpieczeń, telekomunikacji, hi-tech,...",,"['Angular', 'Java', 'Spring Framework', 'JPA', 'TypeScript', 'CI/CD', 'SoapUI']",python,2023-12-07
7,Angular Engineer,"https://www.pracuj.pl/praca/angular-engineer-poznan-ignacego-paderewskiego-6,oferta,1002994578",,,70–140 zł netto (+ VAT) / godz.,If you are proficient in development of features in JavaScript (Angular) technologies and not scared of diving deep into international projects then this is a perfect opportunity for you. We are looking for Mid and Senior Angular Developer. Join...,,"['Angular', 'JavaScript', 'TypeScript', 'HTML', 'CSS']",python,2023-12-07
8,Front-End Engineer for Cloud Services,"https://www.pracuj.pl/praca/front-end-engineer-for-cloud-services-warszawa-plac-europejski-1,oferta,1002989621",,,,"Our team is focused on backend related services, supporting best experience given by our mobile devices. Game Launcher, AR Emoji or Samsung Health - all these are under development by our team on daily basis. Our mission is to create efficient,...",,"['TypeScript', 'SCSS', 'React + Formik', 'Redux', 'Jest', 'Cypress']",python,2023-12-07
9,Senior Front-End Engineer,"https://www.pracuj.pl/praca/senior-front-end-engineer-warszawa-plac-europejski-1,oferta,1002966726",,,,"The JavaScript team develops two parts of an integrated solution, used for content distribution to large format displays (LFDs). One part is working on a content creator web tool and other part develops web framework with components, which can be...",,"['Angular', 'React', 'Vue']",python,2023-12-07
10,Backend Developer (NodeJS),"https://www.pracuj.pl/praca/backend-developer-nodejs-gdynia,oferta,1003013591",,,100–130 zł netto (+ VAT) / godz.,,,"['Node.js', 'Kubernetes', 'JavaScript']",python,2023-12-07
11,"Corporate Audit, AVP – Full Stack Data Scientist","https://www.pracuj.pl/praca/corporate-audit-avp-full-stack-data-scientist-krakow-generala-bohdana-zielinskiego-3,oferta,1002994331",,,,,,"['AWS', 'SQL', 'Python']",python,2023-12-07
12,PHP Developer (Pharma),"https://www.pracuj.pl/praca/php-developer-pharma-warszawa-aleje-jerozolimskie-134,oferta,1002996983",,,,Projekt ma na celu rozwój systemu sprzedażowego w technologii PHP. Projekt prowadzony metodyką zwinną dla jednej z największych i najszybciej rozwijających się firm w branży farmaceutycznej.,,"['PHP', 'MariaDB', 'Vue.js', 'JavaScript', 'React.js', 'Git', 'Magento 1']",python,2023-12-07
13,Principal Backend Developer,"https://www.pracuj.pl/praca/principal-backend-developer-warszawa,oferta,1003010632",,,160–260 zł / godz. (zal. od umowy),,,"['Python', 'Docker']",python,2023-12-07
14,Senior Fullstack Developer,"https://www.pracuj.pl/praca/senior-fullstack-developer-warszawa-postepu-15,oferta,1002977295",,,130–180 zł netto (+ VAT) / godz.,,,"['TypeScript', 'Next.js', 'React', 'Nest.js', 'Node.js', 'PostgreSQL', 'AWS', 'Docker']",python,2023-12-07
15,Front-End Developer,"https://www.pracuj.pl/praca/front-end-developer-krakow-karola-szymanowskiego-1,oferta,1003023861",,,,"Szukamy front-end developera z dobrą znajomością języka JavaScript, z min. 2 letnim doświadczeniem w komercyjnych projektach. Osoby, która posiada doświadczenie w tworzeniu aplikacji typu Single Page App (SPA) w oparciu o framework Angular.",,"['JavaScript', 'TypeScript', 'HTML5', 'CSS3', 'SASS', 'Angular 14+', 'RxJS', 'Git']",python,2023-12-07
16,.Net/Xamarin Developer,"https://www.pracuj.pl/praca/net-xamarin-developer-warszawa,oferta,1002979812",,,20 160–25 200 zł netto (+ VAT) / mies.,"Obecnie poszukujemy .Net/Xamarin Developera do rozwoju aplikacji, z których korzystają miliony klientów innowacyjnej bankowości. Proponujemy długotrwałą współpracę w przyjaznym środowisku z wysokimi standardami developerskimi., , Lokalizacja:...",,"['.Net MAUI', 'Xamarin', 'Docker', 'MSSQL', 'Ansible']",python,2023-12-07
17,Back-end Developer - Tech Lead,"https://www.pracuj.pl/praca/back-end-developer-tech-lead-kielce-zagnanska-78a,oferta,1003002996",,,,,,"['PHP', 'Laravel', 'Docker', 'MySQL', 'MariaDB', 'Git']",python,2023-12-07
18,"Full-stack Developer JS, Node.js","https://www.pracuj.pl/praca/full-stack-developer-js-node-js-wroclaw,oferta,1003019260",,,16 800–21 840 zł netto (+ VAT) / mies.,,,"['TypeScript', 'Git', 'Angular', 'React.js', 'HTML', 'CSS']",python,2023-12-07
19,Solution Architect,"https://www.pracuj.pl/praca/solution-architect-warszawa-aleje-jerozolimskie-134,oferta,1002996571",,,,,,['Java'],python,2023-12-07
